t,range,guard_cmd,blocked,wheel_speed,wheel_omega,moving,lidar_range,camera_range
16.956,0.616,0.081,0,0.0149,0.0526,1,0.5,0.529
16.976,0.4915,0.081,0,0.0149,0.0526,1,0.5,0.529
16.997,0.4915,0.0343,0,0.0149,0.0526,1,0.5,0.529
17.017,0.4915,0.0343,0,0.0,0.0,0,0.5,0.529
17.038,0.4915,0.0343,0,0.0,0.0,0,0.5,0.529
17.058,0.4915,0.0343,0,0.0,0.0,0,0.5,0.529
17.078,0.4915,0.0343,0,0.0,0.0,0,0.5,0.529
17.099,0.4915,0.0343,0,0.0,0.0,0,0.5,0.529
17.119,0.4915,0.0343,0,0.0,0.0,0,0.5,0.529
17.14,0.4925,0.0343,0,0.0,0.0,0,0.5,0.529
17.16,0.4925,0.0347,0,0.0,0.0,0,0.5,0.529
17.18,0.4925,0.0347,0,0.0,0.0,0,0.5,0.529
17.201,0.4925,0.0347,0,0.0,0.0,0,0.5,0.529
17.221,0.4925,0.0347,0,0.0,0.0,0,0.5,0.529
17.241,0.4925,0.0347,0,0.0,0.0,0,0.5,0.529
17.262,0.4925,0.0347,0,0.0,0.0,0,0.5,0.529
17.282,0.4925,0.0347,0,0.0,0.0,0,0.5,0.529
17.302,0.6133,0.0347,0,0.0,0.0,0,0.5,0.529
17.323,0.6133,0.08,0,0.0,0.0,0,0.5,0.529
17.343,0.6133,0.08,0,0.0,0.0,0,0.5,0.529
17.364,0.6133,0.08,0,0.0,0.0,0,0.5,0.529
17.384,0.4905,0.08,0,0.0,0.0,0,0.5,0.529
17.405,0.4905,0.0339,0,0.0,0.0,0,0.5,0.529
17.425,0.4905,0.0339,0,0.0,0.0,0,0.5,0.529
17.447,0.5945,0.0339,0,0.0,0.0,0,0.5,0.529
17.468,0.5945,0.0729,0,0.0,0.0,0,0.5,0.529
17.488,0.5945,0.0729,0,0.0,0.0,0,0.5,0.529
17.508,0.5945,0.0729,0,0.0,0.0,0,0.5,0.529
17.529,0.4915,0.0729,0,0.0,0.0,0,0.5,0.529
17.55,0.4915,0.0343,0,0.0,0.0,0,0.5,0.53
17.57,0.4915,0.0343,0,0.0,0.0,0,0.5,0.53
17.59,0.4915,0.0343,0,0.0,0.0,0,0.5,0.53
17.611,0.4925,0.0343,0,0.0,0.0,0,0.5,0.53
17.632,0.4925,0.0347,0,0.0,0.0,0,0.5,0.53
17.652,0.4925,0.0347,0,0.0,0.0,0,0.5,0.53
17.673,0.4925,0.0347,0,0.0,0.0,0,0.5,0.53
17.693,0.4905,0.0347,0,0.0,0.0,0,0.5,0.53
17.714,0.4905,0.0339,0,0.0,0.0,0,0.5,0.53
17.734,0.4905,0.0339,0,0.0,0.0,0,0.5,0.53
17.754,0.4905,0.0339,0,0.0,0.0,0,0.5,0.53
17.775,0.4935,0.0339,0,0.0,0.0,0,0.5,0.53
17.795,0.4935,0.0351,0,0.0,0.0,0,0.5,0.53
17.816,0.4935,0.0351,0,0.0,0.0,0,0.5,0.53
17.836,0.4935,0.0351,0,0.0,0.0,0,0.5,0.53
17.857,0.4925,0.0351,0,0.0,0.0,0,0.5,0.53
17.877,0.4925,0.0347,0,0.0,0.0,0,0.5,0.53
17.898,0.4925,0.0347,0,0.0,0.0,0,0.5,0.53
17.918,0.4925,0.0347,0,0.0,0.0,0,0.5,0.53
17.939,0.4915,0.0347,0,0.0,0.0,0,0.5,0.53
17.959,0.4915,0.0343,0,0.0,0.0,0,0.5,0.53
17.98,0.4915,0.0343,0,0.0,0.0,0,0.5,0.53
18.0,0.8345,0.0343,0,0.0,0.0,0,0.5,0.53
18.02,0.8345,0.15,0,0.0,0.0,0,0.5,0.53
18.041,0.8345,0.15,0,0.0,0.0,0,0.5,0.53
18.061,0.8345,0.15,0,0.0,0.0,0,0.839,0.529
18.082,0.4915,0.15,0,0.0,0.0,0,0.839,0.529
18.102,0.4915,0.0343,0,0.0,0.0,0,0.839,0.529
18.123,0.4915,0.0343,0,0.0743,0.0525,1,0.839,0.529
18.144,0.4915,0.0343,0,0.0743,0.0525,1,0.839,0.529
18.164,0.4905,0.0343,0,0.0743,0.0525,1,0.839,0.529
18.185,0.4905,0.0339,0,0.0743,0.0525,1,0.839,0.529
18.205,0.4905,0.0339,0,0.0743,0.0525,1,0.839,0.529
18.226,0.4905,0.0339,0,0.115,0.2602,1,0.839,0.529
18.246,0.4865,0.0339,0,0.115,0.2602,1,0.839,0.529
18.267,0.4865,0.0324,0,0.115,0.2602,1,0.839,0.529
18.287,0.4865,0.0324,0,0.115,0.2602,1,0.839,0.529
18.308,0.4865,0.0324,0,0.115,0.2602,1,0.839,0.529
18.328,0.4925,0.0324,0,0.0206,0.1031,1,0.839,0.529
18.349,0.4925,0.0347,0,0.0206,0.1031,1,0.839,0.529
18.37,0.4925,0.0347,0,0.0206,0.1031,1,0.839,0.529
18.39,0.4925,0.0347,0,0.0206,0.1031,1,0.839,0.529
18.411,0.4915,0.0347,0,0.0206,0.1031,1,0.839,0.529
18.431,0.4915,0.0343,0,0.0,0.0,0,0.839,0.529
18.451,0.4915,0.0343,0,0.0,0.0,0,0.839,0.529
18.472,0.4915,0.0343,0,0.0,0.0,0,0.839,0.529
18.492,0.4925,0.0343,0,0.0,0.0,0,0.839,0.529
18.513,0.4925,0.0347,0,0.0,0.0,0,0.839,0.529
18.533,0.4925,0.0347,0,0.0,0.0,0,0.839,0.529
18.554,0.7315,0.0347,0,0.0,0.0,0,0.501,0.528
18.574,0.7315,0.1243,0,0.0,0.0,0,0.501,0.528
18.594,0.7315,0.1243,0,0.0,0.0,0,0.501,0.528
18.615,0.7315,0.1243,0,0.0,0.0,0,0.501,0.528
18.635,0.4985,0.1243,0,0.0208,0.0,1,0.501,0.528
18.656,0.4985,0.0369,0,0.0208,0.0,1,0.501,0.528
18.676,0.4985,0.0369,0,0.0208,0.0,1,0.501,0.528
18.697,0.4985,0.0369,0,0.0208,0.0,1,0.501,0.528
18.717,0.8635,0.0369,0,0.0208,0.0,1,0.501,0.528
18.737,0.8635,0.15,0,0.0631,0.1052,1,0.501,0.528
18.758,0.8635,0.15,0,0.0631,0.1052,1,0.501,0.528
18.778,0.8635,0.15,0,0.0631,0.1052,1,0.501,0.528
18.799,0.4915,0.15,0,0.0631,0.1052,1,0.501,0.528
18.82,0.4915,0.0343,0,0.0631,0.1052,1,0.501,0.528
18.84,0.4915,0.0343,0,0.0625,0.2084,1,0.501,0.528
18.86,0.4915,0.0343,0,0.0625,0.2084,1,0.501,0.528
18.881,1.002,0.0343,0,0.0625,0.2084,1,0.501,0.528
18.901,1.002,0.15,0,0.0625,0.2084,1,0.501,0.528
18.922,1.002,0.15,0,0.0625,0.2084,1,0.501,0.528
18.942,1.002,0.15,0,0.0737,0.2606,1,0.501,0.528
18.962,0.4915,0.15,0,0.0737,0.2606,1,0.501,0.528
18.983,0.4915,0.0343,0,0.0737,0.2606,1,0.501,0.528
19.003,0.4915,0.0343,0,0.0737,0.2606,1,0.501,0.528
19.023,0.4915,0.0343,0,0.0737,0.2606,1,0.501,0.528
19.044,0.4915,0.0343,0,0.0834,0.2085,1,0.501,0.528
19.064,0.4915,0.0343,0,0.0834,0.2085,1,0.5,0.529
19.085,0.4915,0.0343,0,0.0834,0.2085,1,0.5,0.529
19.105,0.4915,0.0343,0,0.0834,0.2085,1,0.5,0.529
19.125,0.4925,0.0343,0,0.0834,0.2085,1,0.5,0.529
19.146,0.4925,0.0347,0,0.2611,0.8335,1,0.5,0.529
19.166,0.4925,0.0347,0,0.2611,0.8335,1,0.5,0.529
19.186,0.4895,0.0347,0,0.2611,0.8335,1,0.5,0.529
19.207,0.4895,0.0336,0,0.2611,0.8335,1,0.5,0.529
19.227,0.4895,0.0336,0,0.2611,0.8335,1,0.5,0.529
19.248,0.4895,0.0336,0,0.0298,0.1054,1,0.5,0.529
19.268,0.4965,0.0336,0,0.0298,0.1054,1,0.5,0.529
19.289,0.4965,0.0362,0,0.0298,0.1054,1,0.5,0.529
19.309,0.4965,0.0362,0,0.0298,0.1054,1,0.5,0.529
19.329,0.4965,0.0362,0,0.0,0.0,0,0.5,0.529
19.35,0.4925,0.0362,0,0.0,0.0,0,0.5,0.529
19.37,0.4925,0.0347,0,0.0,0.0,0,0.5,0.529
19.391,0.4925,0.0347,0,0.0,0.0,0,0.5,0.529
19.411,0.4925,0.0347,0,0.0,0.0,0,0.5,0.529
19.432,0.8035,0.0347,0,0.0,0.0,0,0.5,0.529
19.453,0.8035,0.15,0,0.0,0.0,0,0.5,0.529
19.473,0.8035,0.15,0,0.0,0.0,0,0.5,0.529
19.493,0.8035,0.15,0,0.0,0.0,0,0.5,0.529
19.514,0.4885,0.15,0,0.0,0.0,0,0.5,0.529
19.534,0.4885,0.0332,0,0.0331,0.0524,1,0.5,0.529
19.554,0.4885,0.0332,0,0.0331,0.0524,1,0.497,0.529
19.575,0.4885,0.0332,0,0.0331,0.0524,1,0.497,0.529
19.595,0.4885,0.0332,0,0.0331,0.0524,1,0.497,0.529
19.616,0.4885,0.0332,0,0.0331,0.0524,1,0.497,0.529
19.636,0.4885,0.0332,0,0.1252,0.1044,1,0.497,0.529
19.656,0.4885,0.0332,0,0.1252,0.1044,1,0.497,0.529
19.677,0.4945,0.0332,0,0.1252,0.1044,1,0.497,0.529
19.697,0.4945,0.0354,0,0.1252,0.1044,1,0.497,0.529
19.717,0.4945,0.0354,0,0.1252,0.1044,1,0.497,0.529
19.739,0.4925,0.0354,0,0.0661,0.1045,1,0.497,0.529
19.76,0.4925,0.0347,0,0.0661,0.1045,1,0.497,0.529
19.78,0.4925,0.0347,0,0.0661,0.1045,1,0.497,0.529
19.8,0.4925,0.0347,0,0.0661,0.1045,1,0.497,0.529
19.821,0.4915,0.0347,0,0.0661,0.1045,1,0.497,0.529
19.841,0.4915,0.0343,0,0.0,0.0,0,0.497,0.529
19.862,0.4915,0.0343,0,0.0,0.0,0,0.497,0.529
19.882,0.4915,0.0343,0,0.0,0.0,0,0.497,0.529
19.902,0.4915,0.0343,0,0.0,0.0,0,0.497,0.529
19.923,0.4915,0.0343,0,0.0,0.0,0,0.497,0.529
19.943,0.4915,0.0343,0,0.0,0.0,0,0.497,0.529
19.963,0.4915,0.0343,0,0.0,0.0,0,0.497,0.529
19.984,0.8015,0.0343,0,0.0,0.0,0,0.497,0.529
20.004,0.8015,0.15,0,0.0,0.0,0,0.497,0.529
20.024,0.8015,0.15,0,0.0,0.0,0,0.497,0.529
20.045,0.8015,0.15,0,0.0,0.0,0,0.497,0.529
20.065,0.4885,0.15,0,0.0,0.0,0,0.807,0.529
20.086,0.4885,0.0332,0,0.0,0.0,0,0.807,0.529
20.106,0.4885,0.0332,0,0.0,0.0,0,0.807,0.529
20.126,0.4885,0.0332,0,0.0,0.0,0,0.807,0.529
20.147,1.003,0.0332,0,0.0956,0.1583,1,0.807,0.529
20.167,1.003,0.15,0,0.0956,0.1583,1,0.807,0.529
20.188,1.003,0.15,0,0.0956,0.1583,1,0.807,0.529
20.208,1.003,0.15,0,0.0956,0.1583,1,0.807,0.529
20.228,0.4925,0.15,0,0.0956,0.1583,1,0.807,0.529
20.249,0.4925,0.0347,0,0.115,0.1562,1,0.807,0.529
20.269,0.4925,0.0347,0,0.115,0.1562,1,0.807,0.529
20.29,0.4925,0.0347,0,0.115,0.1562,1,0.807,0.529
20.31,0.4925,0.0347,0,0.115,0.1562,1,0.807,0.529
20.331,0.4925,0.0347,0,0.115,0.1562,1,0.807,0.529
20.351,0.4925,0.0347,0,0.168,0.3125,1,0.807,0.529
20.372,0.4915,0.0347,0,0.168,0.3125,1,0.807,0.529
20.392,0.4915,0.0343,0,0.168,0.3125,1,0.807,0.529
20.413,0.4915,0.0343,0,0.168,0.3125,1,0.807,0.529
20.433,0.4915,0.0343,0,0.168,0.3125,1,0.807,0.529
20.454,0.4915,0.0343,0,0.0868,0.1053,1,0.807,0.529
20.475,0.4915,0.0343,0,0.0868,0.1053,1,0.807,0.529
20.495,0.4915,0.0343,0,0.0868,0.1053,1,0.807,0.529
20.516,0.4915,0.0343,0,0.0868,0.1053,1,0.807,0.529
20.536,0.999,0.0343,0,0.0868,0.1053,1,0.807,0.529
20.557,0.999,0.15,0,0.0148,0.0522,1,1.003,0.529
20.577,0.999,0.15,0,0.0148,0.0522,1,1.003,0.529
20.598,0.999,0.15,0,0.0148,0.0522,1,1.003,0.529
20.619,0.4915,0.15,0,0.0148,0.0522,1,1.003,0.529
20.639,0.4915,0.0343,0,0.0148,0.0522,1,1.003,0.529
20.66,0.4915,0.0343,0,0.0525,0.1545,1,1.003,0.529
20.68,0.4915,0.0343,0,0.0525,0.1545,1,1.003,0.529
20.701,0.4915,0.0343,0,0.0525,0.1545,1,1.003,0.529
20.721,0.4915,0.0343,0,0.0525,0.1545,1,1.003,0.529
20.742,0.4915,0.0343,0,0.0525,0.1545,1,1.003,0.529
20.762,0.4915,0.0343,0,0.1274,0.1061,1,1.003,0.529
20.782,0.4925,0.0343,0,0.1274,0.1061,1,1.003,0.529
20.803,0.4925,0.0347,0,0.1274,0.1061,1,1.003,0.529
20.823,0.4925,0.0347,0,0.1274,0.1061,1,1.003,0.529
20.844,0.4925,0.0347,0,0.1274,0.1061,1,1.003,0.529
20.865,0.4925,0.0347,0,0.033,0.0521,1,1.003,0.529
20.886,0.4925,0.0347,0,0.033,0.0521,1,1.003,0.529
20.906,0.4925,0.0347,0,0.033,0.0521,1,1.003,0.529
20.927,1.0,0.0347,0,0.033,0.0521,1,1.003,0.529
20.949,1.0,0.15,0,0.0,0.0,0,1.003,0.529
20.969,1.0,0.15,0,0.0,0.0,0,1.003,0.529
20.99,1.0,0.15,0,0.0,0.0,0,1.003,0.529
21.01,0.4935,0.15,0,0.0,0.0,0,1.003,0.529
21.03,0.4935,0.0351,0,0.0,0.0,0,1.003,0.529
21.051,0.4935,0.0351,0,0.042,0.1051,1,0.502,0.528
21.071,0.4935,0.0351,0,0.042,0.1051,1,0.502,0.528
21.092,0.8565,0.0351,0,0.042,0.1051,1,0.502,0.528
21.112,0.8565,0.15,0,0.042,0.1051,1,0.502,0.528
21.132,0.8565,0.15,0,0.042,0.1051,1,0.502,0.528
21.153,0.8565,0.15,0,0.0531,0.0521,1,0.502,0.528
21.173,0.4915,0.15,0,0.0531,0.0521,1,0.502,0.528
21.194,0.4915,0.0343,0,0.0531,0.0521,1,0.502,0.528
21.214,0.4915,0.0343,0,0.0531,0.0521,1,0.502,0.528
21.235,0.4915,0.0343,0,0.0531,0.0521,1,0.502,0.528
21.255,0.997,0.0343,0,0.1035,0.2071,1,0.502,0.528
21.276,0.997,0.15,0,0.1035,0.2071,1,0.502,0.528
21.296,0.997,0.15,0,0.1035,0.2071,1,0.502,0.528
21.317,0.997,0.15,0,0.1035,0.2071,1,0.502,0.528
21.337,0.4915,0.15,0,0.1035,0.2071,1,0.502,0.528
21.357,0.4915,0.0343,0,0.1697,0.1061,1,0.502,0.528
21.378,0.4915,0.0343,0,0.1697,0.1061,1,0.502,0.528
21.399,0.4925,0.0343,0,0.1697,0.1061,1,0.502,0.528
21.419,0.4925,0.0347,0,0.1697,0.1061,1,0.502,0.528
21.439,0.4925,0.0347,0,0.1697,0.1061,1,0.502,0.528
21.46,0.4925,0.0347,0,0.2085,0.2085,1,0.502,0.528
21.48,0.4895,0.0347,0,0.2085,0.2085,1,0.502,0.528
21.501,0.4895,0.0336,0,0.2085,0.2085,1,0.502,0.528
21.521,0.4895,0.0336,0,0.2085,0.2085,1,0.502,0.528
21.541,0.4895,0.0336,0,0.2085,0.2085,1,0.502,0.528
21.562,0.4925,0.0336,0,0.0943,0.2605,1,0.498,0.529
21.582,0.4925,0.0347,0,0.0943,0.2605,1,0.498,0.529
21.603,0.4925,0.0347,0,0.0943,0.2605,1,0.498,0.529
21.623,0.4925,0.0347,0,0.0943,0.2605,1,0.498,0.529
21.643,0.4925,0.0347,0,0.0943,0.2605,1,0.498,0.529
21.664,0.4925,0.0347,0,0.0149,0.0527,1,0.498,0.529
21.684,0.4925,0.0347,0,0.0149,0.0527,1,0.498,0.529
21.704,0.4925,0.0347,0,0.0149,0.0527,1,0.498,0.529
21.725,0.4865,0.0347,0,0.0149,0.0527,1,0.498,0.529
21.745,0.4865,0.0324,0,0.0149,0.0527,1,0.498,0.529
21.765,0.4865,0.0324,0,0.0,0.0,0,0.498,0.529
21.786,0.4865,0.0324,0,0.0,0.0,0,0.498,0.529
21.806,0.4915,0.0324,0,0.0,0.0,0,0.498,0.529
21.827,0.4915,0.0343,0,0.0,0.0,0,0.498,0.529
21.847,0.4915,0.0343,0,0.0,0.0,0,0.498,0.529
21.868,0.4915,0.0343,0,0.0,0.0,0,0.498,0.529
21.888,0.4925,0.0343,0,0.0,0.0,0,0.498,0.529
21.909,0.4925,0.0347,0,0.0,0.0,0,0.498,0.529
21.929,0.4925,0.0347,0,0.0,0.0,0,0.498,0.529
21.949,0.4925,0.0347,0,0.0,0.0,0,0.498,0.529
21.97,0.4965,0.0347,0,0.0,0.0,0,0.498,0.529
21.99,0.4965,0.0362,0,0.0,0.0,0,0.498,0.529
22.011,0.4965,0.0362,0,0.0,0.0,0,0.498,0.529
22.031,0.4915,0.0362,0,0.0,0.0,0,0.498,0.529
22.051,0.4915,0.0343,0,0.0,0.0,0,0.5,0.529
22.072,0.4915,0.0343,0,0.0,0.0,0,0.5,0.529
22.092,0.4915,0.0343,0,0.0,0.0,0,0.5,0.529
22.113,0.7775,0.0343,0,0.0,0.0,0,0.5,0.529
22.133,0.7775,0.1416,0,0.0,0.0,0,0.5,0.529
22.153,0.7775,0.1416,0,0.0,0.0,0,0.5,0.529
22.174,0.7775,0.1416,0,0.0,0.0,0,0.5,0.529
22.195,0.4905,0.1416,0,0.0,0.0,0,0.5,0.529
22.215,0.4905,0.0339,0,0.0,0.0,0,0.5,0.529
22.236,0.4905,0.0339,0,0.0,0.0,0,0.5,0.529
22.257,0.4905,0.0339,0,0.0,0.0,0,0.5,0.529
22.277,0.4885,0.0339,0,0.0531,0.0521,1,0.5,0.529
22.298,0.4885,0.0332,0,0.0531,0.0521,1,0.5,0.529
22.319,0.4885,0.0332,0,0.0531,0.0521,1,0.5,0.529
22.339,0.4885,0.0332,0,0.0531,0.0521,1,0.5,0.529
22.359,0.4965,0.0332,0,0.0531,0.0521,1,0.5,0.529
22.38,0.4965,0.0362,0,0.0147,0.052,1,0.5,0.529
22.401,0.4965,0.0362,0,0.0147,0.052,1,0.5,0.529
22.421,0.4965,0.0362,0,0.0147,0.052,1,0.5,0.529
22.441,0.4925,0.0362,0,0.0147,0.052,1,0.5,0.529
22.463,0.4925,0.0347,0,0.0,0.0,0,0.5,0.529
22.483,0.4925,0.0347,0,0.0,0.0,0,0.5,0.529
22.504,0.4925,0.0347,0,0.0,0.0,0,0.5,0.529
22.525,0.4915,0.0347,0,0.0,0.0,0,0.5,0.529
22.545,0.4915,0.0343,0,0.0,0.0,0,0.5,0.529
22.566,0.4915,0.0343,0,0.0,0.0,0,0.5,0.529
22.586,0.4915,0.0343,0,0.0,0.0,0,0.5,0.529
22.607,0.4915,0.0343,0,0.0,0.0,0,0.5,0.529
22.627,0.4915,0.0343,0,0.0,0.0,0,0.5,0.529
22.648,0.4915,0.0343,0,0.0,0.0,0,0.5,0.529
22.668,0.8225,0.0343,0,0.0,0.0,0,0.5,0.529
22.689,0.8225,0.15,0,0.0,0.0,0,0.5,0.529
22.709,0.8225,0.15,0,0.0,0.0,0,0.5,0.529
22.73,0.8225,0.15,0,0.0,0.0,0,0.5,0.529
22.75,0.4915,0.15,0,0.0,0.0,0,0.5,0.529
22.771,0.4915,0.0343,0,0.0149,0.0527,1,0.5,0.529
22.791,0.4915,0.0343,0,0.0149,0.0527,1,0.5,0.529
22.811,0.4915,0.0343,0,0.0149,0.0527,1,0.5,0.529
22.832,0.4905,0.0343,0,0.0149,0.0527,1,0.5,0.529
22.852,0.4905,0.0339,0,0.0149,0.0527,1,0.5,0.529
22.873,0.4905,0.0339,0,0.0408,0.1019,1,0.5,0.529
22.893,0.4905,0.0339,0,0.0408,0.1019,1,0.5,0.529
22.913,0.4865,0.0339,0,0.0408,0.1019,1,0.5,0.529
22.934,0.4865,0.0324,0,0.0408,0.1019,1,0.5,0.529
22.954,0.4865,0.0324,0,0.0408,0.1019,1,0.5,0.529
22.975,0.4865,0.0324,0,0.0,0.0,0,0.5,0.529
22.995,0.4925,0.0324,0,0.0,0.0,0,0.5,0.529
23.015,0.4925,0.0347,0,0.0,0.0,0,0.5,0.529
23.036,0.4925,0.0347,0,0.0,0.0,0,0.5,0.529
23.056,0.4925,0.0347,0,0.0,0.0,0,0.501,0.528
23.076,0.4915,0.0347,0,0.0,0.0,0,0.501,0.528
23.097,0.4915,0.0343,0,0.0,0.0,0,0.501,0.528
23.117,0.4915,0.0343,0,0.0,0.0,0,0.501,0.528
23.138,0.4925,0.0343,0,0.0,0.0,0,0.501,0.528
23.158,0.4925,0.0347,0,0.0,0.0,0,0.501,0.528
23.179,0.4925,0.0347,0,0.0,0.0,0,0.501,0.528
23.199,0.4925,0.0347,0,0.0,0.0,0,0.501,0.528
23.219,0.7535,0.0347,0,0.0,0.0,0,0.501,0.528
23.24,0.7535,0.1326,0,0.0,0.0,0,0.501,0.528
23.26,0.7535,0.1326,0,0.0,0.0,0,0.501,0.528
23.281,0.7535,0.1326,0,0.0,0.0,0,0.501,0.528
23.301,0.4905,0.1326,0,0.0,0.0,0,0.501,0.528
23.322,0.4905,0.0339,0,0.0,0.0,0,0.501,0.528
23.342,0.4905,0.0339,0,0.0,0.0,0,0.501,0.528
23.362,0.4905,0.0339,0,0.0,0.0,0,0.501,0.528
23.383,0.4915,0.0339,0,0.0333,0.0526,1,0.501,0.528
23.403,0.4915,0.0343,0,0.0333,0.0526,1,0.501,0.528
23.424,0.4915,0.0343,0,0.0333,0.0526,1,0.501,0.528
23.444,0.4915,0.0343,0,0.0333,0.0526,1,0.501,0.528
23.464,0.4895,0.0343,0,0.0333,0.0526,1,0.501,0.528
23.485,0.4895,0.0336,0,0.0208,0.0,1,0.501,0.528
23.505,0.4895,0.0336,0,0.0208,0.0,1,0.501,0.528
23.526,0.4895,0.0336,0,0.0208,0.0,1,0.501,0.528
23.546,0.4935,0.0336,0,0.0208,0.0,1,0.501,0.528
23.567,0.4935,0.0351,0,0.0208,0.0,1,0.502,0.529
23.587,0.4935,0.0351,0,0.0,0.0,0,0.502,0.529
23.607,0.4935,0.0351,0,0.0,0.0,0,0.502,0.529
23.628,0.4915,0.0351,0,0.0,0.0,0,0.502,0.529
23.649,0.4915,0.0343,0,0.0,0.0,0,0.502,0.529
23.669,0.4915,0.0343,0,0.0,0.0,0,0.502,0.529
23.69,0.4915,0.0343,0,0.0,0.0,0,0.502,0.529
23.71,0.4915,0.0343,0,0.0,0.0,0,0.502,0.529
23.73,0.4915,0.0343,0,0.0,0.0,0,0.502,0.529
23.751,0.4915,0.0343,0,0.0,0.0,0,0.502,0.529
23.771,0.7945,0.0343,0,0.0,0.0,0,0.502,0.529
23.792,0.7945,0.1479,0,0.0,0.0,0,0.502,0.529
23.812,0.7945,0.1479,0,0.0,0.0,0,0.502,0.529
23.832,0.7945,0.1479,0,0.0,0.0,0,0.502,0.529
23.853,0.4905,0.1479,0,0.0,0.0,0,0.502,0.529
23.873,0.4905,0.0339,0,0.0,0.0,0,0.502,0.529
23.893,0.4905,0.0339,0,0.0329,0.0521,1,0.502,0.529
23.914,0.4905,0.0339,0,0.0329,0.0521,1,0.502,0.529
23.934,0.4885,0.0339,0,0.0329,0.0521,1,0.502,0.529
23.955,0.4885,0.0332,0,0.0329,0.0521,1,0.502,0.529
23.975,0.4885,0.0332,0,0.0329,0.0521,1,0.502,0.529
23.995,0.4885,0.0332,0,0.0537,0.1579,1,0.502,0.529
24.015,0.4935,0.0332,0,0.0537,0.1579,1,0.502,0.529
24.036,0.4935,0.0351,0,0.0537,0.1579,1,0.502,0.529
24.056,0.4935,0.0351,0,0.0537,0.1579,1,0.502,0.53
24.077,0.4935,0.0351,0,0.0537,0.1579,1,0.502,0.53
24.097,0.4915,0.0351,0,0.0,0.0,0,0.502,0.53
24.117,0.4915,0.0343,0,0.0,0.0,0,0.502,0.53
24.138,0.4915,0.0343,0,0.0,0.0,0,0.502,0.53
24.158,0.4915,0.0343,0,0.0,0.0,0,0.502,0.53
24.178,0.4925,0.0343,0,0.0,0.0,0,0.502,0.53
24.199,0.4925,0.0347,0,0.0,0.0,0,0.502,0.53
24.219,0.4925,0.0347,0,0.0,0.0,0,0.502,0.53
24.239,0.4925,0.0347,0,0.0,0.0,0,0.502,0.53
24.26,0.4925,0.0347,0,0.0,0.0,0,0.502,0.53
24.28,0.4925,0.0347,0,0.0,0.0,0,0.502,0.53
24.3,0.4925,0.0347,0,1.3112,4.6359,1,0.502,0.53
24.321,0.4925,0.0347,0,1.3112,4.6359,1,0.502,0.53
24.341,0.7245,0.0347,0,1.3112,4.6359,1,0.502,0.53
24.361,0.7245,0.1217,0,1.3112,4.6359,1,0.502,0.53
24.382,0.7245,0.1217,0,1.3112,4.6359,1,0.502,0.53
24.403,0.4885,0.1217,0,0.0,0.0,0,0.502,0.53
24.423,0.4885,0.0332,0,0.0,0.0,0,0.502,0.53
24.444,0.4885,0.0332,0,0.0,0.0,0,0.502,0.53
24.464,0.4885,0.0332,0,0.0,0.0,0,0.502,0.53
24.484,0.4865,0.0332,0,0.0,0.0,0,0.502,0.53
24.505,0.4865,0.0324,0,0.0531,0.1562,1,0.502,0.53
24.525,0.4865,0.0324,0,0.0531,0.1562,1,0.502,0.53
24.545,0.4865,0.0324,0,0.0531,0.1562,1,0.502,0.53
24.566,0.4865,0.0324,0,0.0531,0.1562,1,0.495,0.529
24.587,0.4865,0.0324,0,0.0149,0.0527,1,0.495,0.529
24.607,0.4865,0.0324,0,0.0149,0.0527,1,0.495,0.529
24.628,0.4865,0.0324,0,0.0149,0.0527,1,0.495,0.529
24.648,0.4925,0.0324,0,0.0149,0.0527,1,0.495,0.529
24.669,0.4925,0.0347,0,0.0149,0.0527,1,0.495,0.529
24.689,0.4925,0.0347,0,0.0,0.0,0,0.495,0.529
24.709,0.4925,0.0347,0,0.0,0.0,0,0.495,0.529
24.73,0.4915,0.0347,0,0.0,0.0,0,0.495,0.529
24.75,0.4915,0.0343,0,0.0,0.0,0,0.495,0.529
24.771,0.4915,0.0343,0,0.0,0.0,0,0.495,0.529
24.791,0.4915,0.0343,0,0.0,0.0,0,0.495,0.529
24.811,0.4925,0.0343,0,0.0,0.0,0,0.495,0.529
24.832,0.4925,0.0347,0,0.0,0.0,0,0.495,0.529
24.852,0.4925,0.0347,0,0.0,0.0,0,0.495,0.529
24.873,0.4925,0.0347,0,0.0,0.0,0,0.495,0.529
24.893,0.998,0.0347,0,0.0,0.0,0,0.495,0.529
24.913,0.998,0.15,0,0.0,0.0,0,0.495,0.529
24.934,0.998,0.15,0,0.0,0.0,0,0.495,0.529
24.954,0.998,0.15,0,0.0,0.0,0,0.495,0.529
24.975,0.4865,0.15,0,0.0,0.0,0,0.495,0.529
24.995,0.4865,0.0324,0,0.0329,0.052,1,0.495,0.529
25.015,0.4865,0.0324,0,0.0329,0.052,1,0.495,0.529
25.036,0.8635,0.0324,0,0.0329,0.052,1,0.495,0.529
25.056,0.8635,0.15,0,0.0329,0.052,1,0.868,0.529
25.077,0.8635,0.15,0,0.0329,0.052,1,0.868,0.529
25.097,0.8635,0.15,0,0.1374,0.1581,1,0.868,0.529
25.117,0.4925,0.15,0,0.1374,0.1581,1,0.868,0.529
25.138,0.4925,0.0347,0,0.1374,0.1581,1,0.868,0.529
25.158,0.4925,0.0347,0,0.1374,0.1581,1,0.868,0.529
