t,range,guard_cmd,blocked,wheel_speed,wheel_omega,moving,lidar_range,camera_range
16.733,0.5295,0.15,0,0.3364,0.0,1,0.538,0.55
16.753,0.5295,0.15,0,0.3347,0.1044,1,0.538,0.55
16.774,1.11,0.15,0,0.3347,0.1044,1,0.538,0.55
16.794,1.11,0.15,0,0.3347,0.1044,1,0.538,0.55
16.815,1.11,0.15,0,0.3347,0.1044,1,1.114,0.55
16.835,1.11,0.15,0,0.3347,0.1044,1,1.114,0.55
16.856,0.5285,0.15,0,0.3436,0.052,1,1.114,0.55
16.876,0.5285,0.15,0,0.3436,0.052,1,1.114,0.55
16.896,0.5285,0.15,0,0.3436,0.052,1,1.114,0.55
16.917,0.5285,0.15,0,0.3436,0.052,1,1.114,0.55
16.938,0.5295,0.15,0,0.3436,0.052,1,1.114,0.55
16.958,0.5295,0.15,0,0.337,0.0,1,1.114,0.55
16.979,0.5295,0.15,0,0.337,0.0,1,1.114,0.55
17.0,0.5295,0.15,0,0.337,0.0,1,1.114,0.55
17.02,0.5295,0.15,0,0.337,0.0,1,1.114,0.55
17.04,0.5295,0.15,0,0.337,0.0,1,1.114,0.55
17.061,0.5295,0.15,0,0.3442,0.0521,1,1.114,0.55
17.081,0.5295,0.15,0,0.3442,0.0521,1,1.114,0.55
17.102,0.5295,0.15,0,0.3442,0.0521,1,1.114,0.55
17.123,0.5295,0.15,0,0.3442,0.0521,1,1.114,0.55
17.143,0.5295,0.15,0,0.3442,0.0521,1,1.114,0.55
17.164,0.8635,0.15,0,0.3436,0.052,1,1.114,0.55
17.184,0.8635,0.15,0,0.3436,0.052,1,1.114,0.55
17.204,0.8635,0.15,0,0.3436,0.052,1,1.114,0.55
17.225,0.8635,0.15,0,0.3436,0.052,1,1.114,0.55
17.245,0.5345,0.15,0,0.3436,0.052,1,1.114,0.55
17.266,0.5345,0.15,0,0.327,0.0527,1,1.114,0.55
17.286,0.5345,0.15,0,0.327,0.0527,1,1.114,0.55
17.307,0.5345,0.15,0,0.327,0.0527,1,1.114,0.55
17.327,0.5365,0.15,0,0.327,0.0527,1,0.542,0.55
17.347,0.5365,0.15,0,0.327,0.0527,1,0.542,0.55
17.368,0.5365,0.15,0,0.3441,0.0521,1,0.542,0.55
17.388,0.5365,0.15,0,0.3441,0.0521,1,0.542,0.55
17.409,0.5365,0.15,0,0.3441,0.0521,1,0.542,0.55
17.429,0.5365,0.15,0,0.3441,0.0521,1,0.542,0.55
17.449,0.5365,0.15,0,0.3441,0.0521,1,0.542,0.55
17.47,0.5365,0.15,0,0.3442,0.0521,1,0.542,0.55
17.49,0.5305,0.15,0,0.3442,0.0521,1,0.542,0.55
17.511,0.5305,0.15,0,0.3442,0.0521,1,0.542,0.55
17.531,0.5305,0.15,0,0.3442,0.0521,1,0.542,0.55
17.551,0.5305,0.15,0,0.3442,0.0521,1,0.542,0.55
17.572,1.107,0.15,0,0.3444,0.0522,1,0.542,0.55
17.592,1.107,0.15,0,0.3444,0.0522,1,0.542,0.55
17.613,1.107,0.15,0,0.3444,0.0522,1,0.542,0.55
17.633,1.107,0.15,0,0.3444,0.0522,1,0.542,0.55
17.654,0.5285,0.15,0,0.3444,0.0522,1,0.542,0.55
17.675,0.5285,0.15,0,0.3345,0.0,1,0.542,0.55
17.695,0.5285,0.15,0,0.3345,0.0,1,0.542,0.55
17.716,0.5285,0.15,0,0.3345,0.0,1,0.542,0.55
17.736,0.5285,0.15,0,0.3345,0.0,1,0.542,0.55
17.757,0.5285,0.15,0,0.3462,0.0524,1,0.542,0.55
17.777,0.5285,0.15,0,0.3462,0.0524,1,0.542,0.55
17.797,0.5295,0.15,0,0.3462,0.0524,1,0.542,0.55
17.818,0.5295,0.15,0,0.3462,0.0524,1,0.537,0.55
17.838,0.5295,0.15,0,0.3462,0.0524,1,0.537,0.55
17.86,0.5295,0.15,0,0.3335,0.104,1,0.537,0.55
17.88,0.5335,0.15,0,0.3335,0.104,1,0.537,0.55
17.901,0.5335,0.15,0,0.3335,0.104,1,0.537,0.55
17.921,0.5335,0.15,0,0.3335,0.104,1,0.537,0.55
17.941,0.5335,0.15,0,0.3335,0.104,1,0.537,0.55
17.962,0.8735,0.15,0,0.3443,0.0521,1,0.537,0.55
17.982,0.8735,0.15,0,0.3443,0.0521,1,0.537,0.55
18.003,0.8735,0.15,0,0.3443,0.0521,1,0.537,0.55
18.023,0.8735,0.15,0,0.3443,0.0521,1,0.537,0.55
18.044,0.5295,0.15,0,0.3443,0.0521,1,0.537,0.55
18.064,0.5295,0.15,0,0.3367,0.0,1,0.537,0.55
18.084,0.5295,0.15,0,0.3367,0.0,1,0.537,0.55
18.105,0.5295,0.15,0,0.3367,0.0,1,0.537,0.55
18.125,0.5275,0.15,0,0.3367,0.0,1,0.537,0.55
18.146,0.5275,0.15,0,0.3367,0.0,1,0.537,0.55
18.166,0.5275,0.15,0,0.3337,0.0,1,0.537,0.55
18.187,0.5275,0.15,0,0.3337,0.0,1,0.537,0.55
18.207,0.5345,0.15,0,0.3337,0.0,1,0.537,0.55
18.228,0.5345,0.15,0,0.3337,0.0,1,0.537,0.55
18.248,0.5345,0.15,0,0.3337,0.0,1,0.537,0.55
18.268,0.5355,0.15,0,0.344,0.0521,1,0.537,0.55
18.289,0.5355,0.15,0,0.344,0.0521,1,0.537,0.55
18.309,0.5355,0.15,0,0.344,0.0521,1,0.537,0.55
18.329,0.5355,0.15,0,0.344,0.0521,1,0.543,0.55
18.35,0.8735,0.15,0,0.344,0.0521,1,0.543,0.55
18.37,0.8735,0.15,0,0.3479,0.0527,1,0.543,0.55
18.39,0.8735,0.15,0,0.3479,0.0527,1,0.543,0.55
18.411,0.8735,0.15,0,0.3479,0.0527,1,0.543,0.55
18.432,0.5355,0.15,0,0.3479,0.0527,1,0.543,0.55
18.452,0.5355,0.15,0,0.3479,0.0527,1,0.543,0.55
18.472,0.5355,0.15,0,0.3329,0.0,1,0.543,0.55
18.493,0.5355,0.15,0,0.3329,0.0,1,0.543,0.55
18.513,0.5355,0.15,0,0.3329,0.0,1,0.543,0.55
18.533,0.5355,0.15,0,0.3329,0.0,1,0.543,0.55
18.554,0.5355,0.15,0,0.3329,0.0,1,0.543,0.55
18.575,0.5355,0.15,0,0.3442,0.0521,1,0.543,0.55
18.595,0.5295,0.15,0,0.3442,0.0521,1,0.543,0.55
18.616,0.5295,0.15,0,0.3442,0.0521,1,0.543,0.55
18.636,0.5295,0.15,0,0.3442,0.0521,1,0.543,0.55
18.656,0.5295,0.15,0,0.3442,0.0521,1,0.543,0.55
18.677,0.5295,0.15,0,0.3368,0.0,1,0.543,0.55
18.697,0.5295,0.15,0,0.3368,0.0,1,0.543,0.55
18.718,0.5295,0.15,0,0.3368,0.0,1,0.543,0.55
18.738,0.5295,0.15,0,0.3368,0.0,1,0.543,0.55
18.758,1.113,0.15,0,0.3368,0.0,1,0.543,0.55
18.779,1.113,0.15,0,0.3442,0.0521,1,0.543,0.55
18.799,1.113,0.15,0,0.3442,0.0521,1,0.543,0.55
18.82,1.113,0.15,0,0.3442,0.0521,1,1.117,0.55
18.84,0.5315,0.15,0,0.3442,0.0521,1,1.117,0.55
18.86,0.5315,0.15,0,0.3442,0.0521,1,1.117,0.55
18.881,0.5315,0.15,0,0.3336,0.0,1,1.117,0.55
18.901,0.8735,0.15,0,0.3336,0.0,1,1.117,0.55
18.921,0.8735,0.15,0,0.3336,0.0,1,1.117,0.55
18.942,0.8735,0.15,0,0.3336,0.0,1,1.117,0.55
18.962,0.8735,0.15,0,0.3336,0.0,1,1.117,0.55
18.983,0.5355,0.15,0,0.3379,0.1054,1,1.117,0.55
19.003,0.5355,0.15,0,0.3379,0.1054,1,1.117,0.55
19.023,0.5355,0.15,0,0.3379,0.1054,1,1.117,0.55
19.044,0.5355,0.15,0,0.3379,0.1054,1,1.117,0.55
19.064,0.5355,0.15,0,0.3379,0.1054,1,1.117,0.55
19.084,0.5355,0.15,0,0.3436,0.052,1,1.117,0.55
19.105,0.5355,0.15,0,0.3436,0.052,1,1.117,0.55
19.125,0.5355,0.15,0,0.3436,0.052,1,1.117,0.55
19.146,0.5375,0.15,0,0.3436,0.052,1,1.117,0.55
19.166,0.5375,0.15,0,0.3436,0.052,1,1.117,0.55
19.187,0.5375,0.15,0,0.3441,0.0521,1,1.117,0.55
19.207,0.5375,0.15,0,0.3441,0.0521,1,1.117,0.55
19.227,0.5305,0.15,0,0.3441,0.0521,1,1.117,0.55
19.248,0.5305,0.15,0,0.3441,0.0521,1,1.117,0.55
19.268,0.5305,0.15,0,0.3441,0.0521,1,1.117,0.55
19.289,0.5305,0.15,0,0.3267,0.0527,1,1.117,0.55
19.309,0.5315,0.15,0,0.3267,0.0527,1,1.117,0.55
19.329,0.5315,0.15,0,0.3267,0.0527,1,0.539,0.55
19.35,0.5315,0.15,0,0.3267,0.0527,1,0.539,0.55
19.37,0.5315,0.15,0,0.3267,0.0527,1,0.539,0.55
19.391,0.5285,0.15,0,0.344,0.0521,1,0.539,0.55
19.412,0.5285,0.15,0,0.344,0.0521,1,0.539,0.55
19.432,0.5285,0.15,0,0.344,0.0521,1,0.539,0.55
19.452,0.5285,0.15,0,0.344,0.0521,1,0.539,0.55
19.473,0.5295,0.15,0,0.344,0.0521,1,0.539,0.55
19.493,0.5295,0.15,0,0.3433,0.052,1,0.539,0.55
19.514,0.5295,0.15,0,0.3433,0.052,1,0.539,0.55
19.534,0.8645,0.15,0,0.3433,0.052,1,0.539,0.55
19.555,0.8645,0.15,0,0.3433,0.052,1,0.539,0.55
19.577,0.8645,0.15,0,0.3433,0.052,1,0.539,0.55
19.597,0.8645,0.15,0,0.3386,0.1056,1,0.539,0.55
19.617,0.5345,0.15,0,0.3386,0.1056,1,0.539,0.55
19.638,0.5345,0.15,0,0.3386,0.1056,1,0.539,0.55
19.658,0.5345,0.15,0,0.3386,0.1056,1,0.539,0.55
19.679,0.5345,0.15,0,0.344,0.0521,1,0.539,0.55
19.699,0.5355,0.15,0,0.344,0.0521,1,0.539,0.55
19.719,0.5355,0.15,0,0.344,0.0521,1,0.539,0.55
19.74,0.5355,0.15,0,0.344,0.0521,1,0.539,0.55
19.76,0.5355,0.15,0,0.344,0.0521,1,0.539,0.55
19.781,0.5345,0.15,0,0.3334,0.0,1,0.539,0.55
19.801,0.5345,0.15,0,0.3334,0.0,1,0.539,0.55
19.822,0.5345,0.15,0,0.3334,0.0,1,0.542,0.55
19.842,0.5345,0.15,0,0.3334,0.0,1,0.542,0.55
19.862,0.5365,0.15,0,0.3334,0.0,1,0.542,0.55
19.883,0.5365,0.15,0,0.3365,0.0,1,0.542,0.55
19.903,0.5365,0.15,0,0.3365,0.0,1,0.542,0.55
19.924,0.5365,0.15,0,0.3365,0.0,1,0.542,0.55
19.944,0.8675,0.15,0,0.3365,0.0,1,0.542,0.55
19.964,0.8675,0.15,0,0.3365,0.0,1,0.542,0.55
19.985,0.8675,0.15,0,0.3535,0.0,1,0.542,0.55
