t,range,guard_cmd,blocked,wheel_speed,wheel_omega,moving,lidar_range,camera_range
18.341,0.514,0.15,0,0.3023,1.5108,1,0.538,0.55
18.361,0.514,0.15,0,0.3037,1.5105,1,0.538,0.55
18.382,0.514,0.15,0,0.3037,1.5105,1,0.538,0.55
18.402,0.514,0.15,0,0.3037,1.5105,1,0.538,0.55
18.423,0.514,0.15,0,0.3037,1.5105,1,0.538,0.55
18.443,0.514,0.15,0,0.3037,1.5105,1,0.538,0.55
18.463,0.514,0.15,0,0.2953,1.4726,1,0.538,0.55
18.483,0.514,0.15,0,0.2953,1.4726,1,0.538,0.55
18.504,0.514,0.15,0,0.2953,1.4726,1,0.538,0.55
18.525,0.514,0.15,0,0.2953,1.4726,1,0.538,0.55
18.545,0.514,0.15,0,0.2953,1.4726,1,0.538,0.55
18.566,0.514,0.15,0,0.3036,1.5101,1,0.538,0.55
18.586,0.514,0.15,0,0.3036,1.5101,1,0.538,0.55
18.607,0.514,0.15,0,0.3036,1.5101,1,0.538,0.55
18.627,0.514,0.15,0,0.3036,1.5101,1,0.538,0.55
18.647,0.514,0.15,0,0.3036,1.5101,1,0.538,0.55
18.668,0.514,0.15,0,0.3127,1.5599,1,0.538,0.55
18.688,0.514,0.15,0,0.3127,1.5599,1,0.538,0.55
18.71,0.514,0.15,0,0.3127,1.5599,1,0.542,0.551
18.73,0.514,0.15,0,0.3127,1.5599,1,0.542,0.551
18.751,0.514,0.15,0,0.3127,1.5599,1,0.542,0.551
18.771,0.514,0.15,0,0.2968,1.4802,1,0.542,0.551
18.792,0.514,0.15,0,0.2968,1.4802,1,0.542,0.551
18.812,0.514,0.15,0,0.2968,1.4802,1,0.542,0.551
18.833,0.514,0.15,0,0.2968,1.4802,1,0.542,0.551
18.853,0.514,0.15,0,0.2968,1.4802,1,0.542,0.551
18.873,0.514,0.15,0,0.3119,1.5558,1,0.542,0.551
18.894,0.514,0.15,0,0.3119,1.5558,1,0.542,0.551
18.914,0.514,0.15,0,0.3119,1.5558,1,0.542,0.551
18.934,0.514,0.15,0,0.3119,1.5558,1,0.542,0.551
18.955,0.514,0.15,0,0.3119,1.5558,1,0.542,0.551
18.975,0.514,0.15,0,0.2991,1.4874,1,0.542,0.551
18.996,0.514,0.15,0,0.2991,1.4874,1,0.542,0.551
19.016,0.514,0.15,0,0.2991,1.4874,1,0.542,0.551
19.037,0.514,0.15,0,0.2991,1.4874,1,0.542,0.551
19.057,0.514,0.15,0,0.2991,1.4874,1,0.542,0.551
19.078,0.514,0.15,0,0.3217,1.6048,1,0.542,0.551
19.098,0.514,0.15,0,0.3217,1.6048,1,0.542,0.551
19.118,0.514,0.15,0,0.3217,1.6048,1,0.542,0.551
19.139,0.514,0.15,0,0.3217,1.6048,1,0.542,0.551
19.159,0.514,0.15,0,0.3217,1.6048,1,0.542,0.551
19.179,0.514,0.15,0,0.2936,1.4644,1,0.542,0.551
19.2,0.514,0.15,0,0.2936,1.4644,1,0.542,0.551
19.22,0.514,0.15,0,0.2936,1.4644,1,0.538,0.55
19.24,0.514,0.15,0,0.2936,1.4644,1,0.538,0.55
19.262,0.514,0.15,0,0.3134,1.5633,1,0.538,0.55
19.283,0.514,0.15,0,0.3134,1.5633,1,0.538,0.55
19.303,0.514,0.15,0,0.3134,1.5633,1,0.538,0.55
19.324,0.514,0.15,0,0.3134,1.5633,1,0.538,0.55
19.344,0.514,0.15,0,0.3134,1.5633,1,0.538,0.55
19.365,0.514,0.15,0,0.3071,1.5273,1,0.538,0.55
19.385,0.514,0.15,0,0.3071,1.5273,1,0.538,0.55
19.406,0.514,0.15,0,0.3071,1.5273,1,0.538,0.55
19.426,0.514,0.15,0,0.3071,1.5273,1,0.538,0.55
19.447,0.514,0.15,0,0.3071,1.5273,1,0.538,0.55
19.467,0.514,0.15,0,0.3133,1.563,1,0.538,0.55
19.488,0.514,0.15,0,0.3133,1.563,1,0.538,0.55
19.508,0.514,0.15,0,0.3133,1.563,1,0.538,0.55
19.528,0.514,0.15,0,0.3133,1.563,1,0.538,0.55
19.549,0.514,0.15,0,0.3133,1.563,1,0.538,0.55
19.569,0.514,0.15,0,0.2919,1.4559,1,0.538,0.55
19.59,0.514,0.15,0,0.2919,1.4559,1,0.538,0.55
19.61,0.514,0.15,0,0.2919,1.4559,1,0.538,0.55
19.63,0.514,0.15,0,0.2919,1.4559,1,0.538,0.55
19.651,0.514,0.15,0,0.2919,1.4559,1,0.538,0.55
19.671,0.514,0.15,0,0.3171,1.5819,1,0.538,0.55
19.692,0.514,0.15,0,0.3171,1.5819,1,0.538,0.55
19.712,0.514,0.15,0,0.3171,1.5819,1,0.538,0.55
19.732,0.514,0.15,0,0.3171,1.5819,1,0.538,0.55
19.753,0.296,0.15,0,0.3171,1.5819,1,0.538,0.55
19.773,0.296,0.0,1,0.304,1.5118,1,0.538,0.55
19.794,0.296,0.0,1,0.304,1.5118,1,0.538,0.55
19.814,0.296,0.0,1,0.304,1.5118,1,0.538,0.55
19.835,0.294,0.0,1,0.304,1.5118,1,0.538,0.55
19.855,0.294,0.0,1,0.304,1.5118,1,0.538,0.55
19.876,0.294,0.0,1,0.2716,1.354,1,0.538,0.55
19.896,0.294,0.0,1,0.2716,1.354,1,0.538,0.55
19.916,0.301,0.0,1,0.2716,1.354,1,0.538,0.55
19.937,0.301,0.0,1,0.2716,1.354,1,0.538,0.55
19.957,0.301,0.0,1,0.2716,1.354,1,0.538,0.55
19.978,0.301,0.0,1,0.1686,0.8428,1,0.538,0.55
19.998,0.311,0.0,1,0.1686,0.8428,1,0.538,0.55
20.018,0.311,0.0,1,0.1686,0.8428,1,0.538,0.55
20.039,0.311,0.0,1,0.1686,0.8428,1,0.538,0.55
20.059,0.32,0.0,1,0.1686,0.8428,1,0.538,0.55
20.08,0.32,0.0,1,0.0737,0.3646,1,0.538,0.55
20.1,0.32,0.0,1,0.0737,0.3646,1,0.538,0.55
20.121,0.32,0.0,1,0.0737,0.3646,1,0.538,0.55
20.141,0.332,0.0,1,0.0737,0.3646,1,0.538,0.55
20.161,0.332,0.0,1,0.0737,0.3646,1,0.538,0.55
20.182,0.332,0.0,1,0.0147,0.0521,1,0.538,0.55
20.202,0.332,0.0,1,0.0147,0.0521,1,0.538,0.55
20.223,0.34,0.0,1,0.0147,0.0521,1,0.535,0.55
20.243,0.34,0.0,1,0.0147,0.0521,1,0.535,0.55
20.264,0.34,0.0,1,0.0147,0.0521,1,0.535,0.55
20.284,0.34,0.0,1,0.0,0.0,0,0.535,0.55
20.305,0.341,0.0,1,0.0,0.0,0,0.535,0.55
20.325,0.341,0.0,1,0.0,0.0,0,0.535,0.55
20.345,0.341,0.0,1,0.0,0.0,0,0.535,0.55
20.366,0.341,0.0,1,0.0,0.0,0,0.535,0.55
20.386,0.341,0.0,1,0.0,0.0,0,0.535,0.55
20.407,0.341,0.0,1,0.0,0.0,0,0.535,0.55
20.427,0.341,0.0,1,0.0,0.0,0,0.535,0.55
20.448,0.341,0.0,1,0.0,0.0,0,0.535,0.55
20.468,0.342,0.0,1,0.0,0.0,0,0.535,0.55
20.489,0.342,0.0,1,0.0,0.0,0,0.535,0.55
20.509,0.342,0.0,1,0.0,0.0,0,0.535,0.55
20.529,0.342,0.0,1,0.0,0.0,0,0.535,0.55
20.55,0.346,0.0,1,0.0,0.0,0,0.535,0.55
20.57,0.346,0.0,1,0.0,0.0,0,0.535,0.55
20.591,0.346,0.0,1,0.0,0.0,0,0.535,0.55
20.611,0.346,0.0,1,0.0,0.0,0,0.535,0.55
20.631,0.347,0.0,1,0.0,0.0,0,0.535,0.55
20.652,0.347,0.0,1,0.0,0.0,0,0.535,0.55
20.672,0.347,0.0,1,0.0,0.0,0,0.535,0.55
20.693,0.349,0.0,1,0.0,0.0,0,0.535,0.55
20.714,0.349,0.0,1,0.0,0.0,0,0.537,0.55
20.734,0.349,0.0,1,0.0,0.0,0,0.537,0.55
20.755,0.349,0.0,1,0.0,0.0,0,0.537,0.55
20.775,0.354,0.0,1,0.0,0.0,0,0.537,0.55
20.795,0.354,0.0,1,0.0,0.0,0,0.537,0.55
20.816,0.354,0.0,1,0.0,0.0,0,0.537,0.55
20.836,0.354,0.0,1,0.0,0.0,0,0.537,0.55
20.857,0.351,0.0,1,0.0,0.0,0,0.537,0.55
20.877,0.351,0.0,1,0.0,0.0,0,0.537,0.55
20.897,0.351,0.0,1,0.0,0.0,0,0.537,0.55
20.918,0.351,0.0,1,0.0,0.0,0,0.537,0.55
20.938,0.348,0.0,1,0.0,0.0,0,0.537,0.55
20.959,0.348,0.0,1,0.0,0.0,0,0.537,0.55
20.979,0.348,0.0,1,0.0,0.0,0,0.537,0.55
21.0,0.348,0.0,1,0.0,0.0,0,0.537,0.55
21.02,0.345,0.0,1,0.0,0.0,0,0.537,0.55
21.041,0.345,0.0,1,0.0,0.0,0,0.537,0.55
21.061,0.345,0.0,1,0.0,0.0,0,0.537,0.55
21.082,0.345,0.0,1,0.0,0.0,0,0.537,0.55
21.102,0.344,0.0,1,0.0,0.0,0,0.537,0.55
21.123,0.344,0.0,1,0.0,0.0,0,0.537,0.55
21.143,0.344,0.0,1,0.0,0.0,0,0.537,0.55
21.164,0.344,0.0,1,0.0,0.0,0,0.537,0.55
21.184,0.351,0.0,1,0.0,0.0,0,0.537,0.55
21.205,0.351,0.0,1,0.0,0.0,0,0.537,0.55
21.225,0.351,0.0,1,0.0,0.0,0,0.538,0.551
21.245,0.348,0.0,1,0.0,0.0,0,0.538,0.551
21.266,0.348,0.0,1,0.0,0.0,0,0.538,0.551
21.286,0.348,0.0,1,0.0,0.0,0,0.538,0.551
21.307,0.348,0.0,1,0.0,0.0,0,0.538,0.551
21.327,0.514,0.0,1,0.0,0.0,0,0.538,0.551
21.348,0.514,0.15,0,0.0,0.0,0,0.538,0.551
21.368,0.514,0.15,0,0.0,0.0,0,0.538,0.551
21.389,0.514,0.15,0,0.0,0.0,0,0.538,0.551
21.409,0.514,0.15,0,0.0,0.0,0,0.538,0.551
21.429,0.514,0.15,0,0.0,0.0,0,0.538,0.551
21.45,0.514,0.15,0,0.0,0.0,0,0.538,0.551
21.47,0.514,0.15,0,0.0,0.0,0,0.538,0.551
21.492,0.514,0.15,0,0.0531,0.2601,1,0.538,0.551
21.512,0.514,0.15,0,0.0531,0.2601,1,0.538,0.551
21.532,0.514,0.15,0,0.0531,0.2601,1,0.538,0.551
21.553,0.514,0.15,0,0.0531,0.2601,1,0.538,0.551
21.573,0.336,0.15,0,0.0531,0.2601,1,0.538,0.551
21.594,0.336,0.0,1,0.1063,0.5213,1,0.538,0.551
21.614,0.336,0.0,1,0.1063,0.5213,1,0.538,0.551
21.635,0.336,0.0,1,0.1063,0.5213,1,0.538,0.551
21.655,0.33,0.0,1,0.1063,0.5213,1,0.538,0.551
21.676,0.33,0.0,1,0.1063,0.5213,1,0.538,0.551
21.696,0.33,0.0,1,0.1477,0.7383,1,0.538,0.551
21.717,0.33,0.0,1,0.1477,0.7383,1,0.538,0.551
21.738,0.319,0.0,1,0.1477,0.7383,1,0.538,0.551
21.758,0.319,0.0,1,0.1477,0.7383,1,0.538,0.551
21.779,0.319,0.0,1,0.1477,0.7383,1,0.538,0.551
21.799,0.514,0.0,1,0.0833,0.4164,1,0.538,0.551
21.82,0.514,0.15,0,0.0833,0.4164,1,0.538,0.551
21.841,0.514,0.15,0,0.0833,0.4164,1,0.538,0.551
21.861,0.514,0.15,0,0.0833,0.4164,1,0.538,0.551
21.882,0.514,0.15,0,0.0833,0.4164,1,0.538,0.551
21.903,0.514,0.15,0,0.0417,0.2086,1,0.538,0.551
21.923,0.514,0.15,0,0.0417,0.2086,1,0.538,0.551
21.944,0.514,0.15,0,0.0417,0.2086,1,0.538,0.551
21.964,0.514,0.15,0,0.0417,0.2086,1,0.538,0.551
21.985,0.514,0.15,0,0.0417,0.2086,1,0.538,0.551
22.005,0.514,0.15,0,0.0953,0.4734,1,0.538,0.551
22.026,0.514,0.15,0,0.0953,0.4734,1,0.538,0.551
22.046,0.514,0.15,0,0.0953,0.4734,1,0.538,0.551
22.067,0.514,0.15,0,0.0953,0.4734,1,0.538,0.551
22.087,0.514,0.15,0,0.0953,0.4734,1,0.538,0.551
22.107,0.514,0.15,0,0.168,0.8336,1,0.538,0.551
22.128,0.514,0.15,0,0.168,0.8336,1,0.538,0.551
22.148,0.514,0.15,0,0.168,0.8336,1,0.538,0.551
22.169,0.514,0.15,0,0.168,0.8336,1,0.538,0.551
22.189,0.514,0.15,0,0.168,0.8336,1,0.538,0.551
22.21,0.514,0.15,0,0.2006,0.9906,1,0.536,0.55
22.23,0.514,0.15,0,0.2006,0.9906,1,0.536,0.55
22.25,0.514,0.15,0,0.2006,0.9906,1,0.536,0.55
22.271,0.514,0.15,0,0.2006,0.9906,1,0.536,0.55
22.291,0.514,0.15,0,0.2006,0.9906,1,0.536,0.55
22.311,0.514,0.15,0,0.244,1.21,1,0.536,0.55
22.332,0.514,0.15,0,0.244,1.21,1,0.536,0.55
22.352,0.514,0.15,0,0.244,1.21,1,0.536,0.55
22.373,0.514,0.15,0,0.244,1.21,1,0.536,0.55
22.393,0.514,0.15,0,0.244,1.21,1,0.536,0.55
22.414,0.514,0.15,0,0.2514,1.2524,1,0.536,0.55
22.434,0.514,0.15,0,0.2514,1.2524,1,0.536,0.55
22.454,0.514,0.15,0,0.2514,1.2524,1,0.536,0.55
22.475,0.514,0.15,0,0.2514,1.2524,1,0.536,0.55
22.495,0.514,0.15,0,0.2514,1.2524,1,0.536,0.55
22.516,0.514,0.15,0,0.2622,1.3017,1,0.536,0.55
22.536,0.514,0.15,0,0.2622,1.3017,1,0.536,0.55
22.556,0.514,0.15,0,0.2622,1.3017,1,0.536,0.55
22.577,0.514,0.15,0,0.2622,1.3017,1,0.536,0.55
22.598,0.514,0.15,0,0.2954,1.473,1,0.536,0.55
22.618,0.514,0.15,0,0.2954,1.473,1,0.536,0.55
22.639,0.514,0.15,0,0.2954,1.473,1,0.536,0.55
22.659,0.514,0.15,0,0.2954,1.473,1,0.536,0.55
22.68,0.514,0.15,0,0.2954,1.473,1,0.536,0.55
22.7,0.514,0.15,0,0.2833,1.4076,1,0.536,0.55
22.72,0.514,0.15,0,0.2833,1.4076,1,0.536,0.55
22.741,0.514,0.15,0,0.2833,1.4076,1,0.536,0.55
22.761,0.514,0.15,0,0.2833,1.4076,1,0.536,0.55
22.781,0.514,0.15,0,0.2833,1.4076,1,0.536,0.55
22.802,0.514,0.15,0,0.3026,1.5119,1,0.536,0.55
22.822,0.514,0.15,0,0.3026,1.5119,1,0.536,0.55
22.842,0.514,0.15,0,0.3026,1.5119,1,0.536,0.55
22.863,0.514,0.15,0,0.3026,1.5119,1,0.536,0.55
22.883,0.514,0.15,0,0.3026,1.5119,1,0.536,0.55
22.904,0.514,0.15,0,0.3069,1.5265,1,0.536,0.55
22.924,0.514,0.15,0,0.3069,1.5265,1,0.536,0.55
22.944,0.514,0.15,0,0.3069,1.5265,1,0.536,0.55
22.965,0.514,0.15,0,0.3069,1.5265,1,0.536,0.55
22.986,0.514,0.15,0,0.3069,1.5265,1,0.536,0.55
23.006,0.514,0.15,0,0.2923,1.4577,1,0.536,0.55
23.026,0.514,0.15,0,0.2923,1.4577,1,0.536,0.55
23.047,0.514,0.15,0,0.2923,1.4577,1,0.536,0.55
23.067,0.514,0.15,0,0.2923,1.4577,1,0.536,0.55
23.088,0.514,0.15,0,0.2923,1.4577,1,0.536,0.55
23.108,0.514,0.15,0,0.3035,1.5093,1,0.536,0.55
23.129,0.514,0.15,0,0.3035,1.5093,1,0.536,0.55
23.149,0.514,0.15,0,0.3035,1.5093,1,0.536,0.55
23.169,0.514,0.15,0,0.3035,1.5093,1,0.536,0.55
23.19,0.514,0.15,0,0.3035,1.5093,1,0.536,0.55
23.21,0.514,0.15,0,0.3062,1.523,1,0.537,0.55
23.23,0.514,0.15,0,0.3062,1.523,1,0.537,0.55
23.251,0.514,0.15,0,0.3062,1.523,1,0.537,0.55
23.271,0.514,0.15,0,0.3062,1.523,1,0.537,0.55
23.291,0.514,0.15,0,0.3062,1.523,1,0.537,0.55
23.312,0.514,0.15,0,0.3147,1.5701,1,0.537,0.55
23.332,0.514,0.15,0,0.3147,1.5701,1,0.537,0.55
23.353,0.514,0.15,0,0.3147,1.5701,1,0.537,0.55
23.373,0.514,0.15,0,0.3147,1.5701,1,0.537,0.55
23.394,0.514,0.15,0,0.3147,1.5701,1,0.537,0.55
23.414,0.514,0.15,0,0.3037,1.5107,1,0.537,0.55
23.435,0.514,0.15,0,0.3037,1.5107,1,0.537,0.55
23.455,0.514,0.15,0,0.3037,1.5107,1,0.537,0.55
23.475,0.514,0.15,0,0.3037,1.5107,1,0.537,0.55
23.496,0.514,0.15,0,0.3037,1.5107,1,0.537,0.55
23.516,0.514,0.15,0,0.3054,1.526,1,0.537,0.55
23.537,0.514,0.15,0,0.3054,1.526,1,0.537,0.55
23.558,0.514,0.15,0,0.3054,1.526,1,0.537,0.55
23.578,0.514,0.15,0,0.3054,1.526,1,0.537,0.55
23.598,0.514,0.15,0,0.3054,1.526,1,0.537,0.55
23.619,0.514,0.15,0,0.3148,1.5601,1,0.537,0.55
23.639,0.514,0.15,0,0.3148,1.5601,1,0.537,0.55
23.66,0.514,0.15,0,0.3148,1.5601,1,0.537,0.55
23.68,0.514,0.15,0,0.3148,1.5601,1,0.537,0.55
23.701,0.514,0.15,0,0.3148,1.5601,1,0.537,0.55
23.721,0.514,0.15,0,0.3142,1.5674,1,0.538,0.55
23.741,0.514,0.15,0,0.3142,1.5674,1,0.538,0.55
23.762,0.514,0.15,0,0.3142,1.5674,1,0.538,0.55
23.782,0.514,0.15,0,0.3142,1.5674,1,0.538,0.55
23.802,0.514,0.15,0,0.3142,1.5674,1,0.538,0.55
23.823,0.514,0.15,0,0.3129,1.5613,1,0.538,0.55
23.843,0.514,0.15,0,0.3129,1.5613,1,0.538,0.55
23.864,0.514,0.15,0,0.3129,1.5613,1,0.538,0.55
23.884,0.514,0.15,0,0.3129,1.5613,1,0.538,0.55
23.905,0.514,0.15,0,0.3129,1.5613,1,0.538,0.55
23.925,0.514,0.15,0,0.3037,1.5102,1,0.538,0.55
23.945,0.514,0.15,0,0.3037,1.5102,1,0.538,0.55
23.966,0.514,0.15,0,0.3037,1.5102,1,0.538,0.55
23.986,0.514,0.15,0,0.3037,1.5102,1,0.538,0.55
24.007,0.514,0.15,0,0.3037,1.5102,1,0.538,0.55
24.027,0.514,0.15,0,0.3163,1.5778,1,0.538,0.55
24.048,0.514,0.15,0,0.3163,1.5778,1,0.538,0.55
24.068,0.514,0.15,0,0.3163,1.5778,1,0.538,0.55
24.088,0.514,0.15,0,0.3163,1.5778,1,0.538,0.55
24.109,0.514,0.15,0,0.3163,1.5778,1,0.538,0.55
24.129,0.514,0.15,0,0.3138,1.5657,1,0.538,0.55
24.15,0.514,0.15,0,0.3138,1.5657,1,0.538,0.55
24.17,0.514,0.15,0,0.3138,1.5657,1,0.538,0.55
24.19,0.514,0.15,0,0.3138,1.5657,1,0.538,0.55
24.211,0.514,0.15,0,0.3138,1.5657,1,0.537,0.55
24.231,0.514,0.15,0,0.3036,1.5098,1,0.537,0.55
24.252,0.514,0.15,0,0.3036,1.5098,1,0.537,0.55
24.272,0.514,0.15,0,0.3036,1.5098,1,0.537,0.55
24.293,0.514,0.15,0,0.3036,1.5098,1,0.537,0.55
24.313,0.514,0.15,0,0.3036,1.5098,1,0.537,0.55
24.333,0.514,0.15,0,0.3171,1.5821,1,0.537,0.55
24.354,0.514,0.15,0,0.3171,1.5821,1,0.537,0.55
24.374,0.514,0.15,0,0.3171,1.5821,1,0.537,0.55
24.394,0.514,0.15,0,0.3171,1.5821,1,0.537,0.55
24.415,0.514,0.15,0,0.3171,1.5821,1,0.537,0.55
24.435,0.514,0.15,0,0.3124,1.5586,1,0.537,0.55
24.456,0.514,0.15,0,0.3124,1.5586,1,0.537,0.55
24.476,0.514,0.15,0,0.3124,1.5586,1,0.537,0.55
24.496,0.514,0.15,0,0.3124,1.5586,1,0.537,0.55
24.517,0.514,0.15,0,0.3124,1.5586,1,0.537,0.55
24.537,0.514,0.15,0,0.3252,1.6184,1,0.537,0.55
24.558,0.514,0.15,0,0.3252,1.6184,1,0.537,0.55
24.578,0.514,0.15,0,0.3252,1.6184,1,0.537,0.55
24.598,0.514,0.15,0,0.3252,1.6184,1,0.537,0.55
24.619,0.514,0.15,0,0.3065,1.5244,1,0.537,0.55
24.64,0.514,0.15,0,0.3065,1.5244,1,0.537,0.55
24.66,0.514,0.15,0,0.3065,1.5244,1,0.537,0.55
24.681,0.514,0.15,0,0.3065,1.5244,1,0.537,0.55
24.701,0.514,0.15,0,0.3065,1.5244,1,0.537,0.55
24.723,0.514,0.15,0,0.3027,1.5129,1,0.537,0.55
24.744,0.514,0.15,0,0.3027,1.5129,1,0.537,0.55
24.764,0.514,0.15,0,0.3027,1.5129,1,0.537,0.55
24.784,0.514,0.15,0,0.3027,1.5129,1,0.537,0.55
24.805,0.514,0.15,0,0.3027,1.5129,1,0.537,0.55
24.825,0.514,0.15,0,0.3136,1.5646,1,0.537,0.55
24.846,0.514,0.15,0,0.3136,1.5646,1,0.537,0.55
24.866,0.514,0.15,0,0.3136,1.5646,1,0.537,0.55
24.886,0.514,0.15,0,0.3136,1.5646,1,0.537,0.55
24.907,0.514,0.15,0,0.3136,1.5646,1,0.537,0.55
24.928,0.514,0.15,0,0.3162,1.5776,1,0.537,0.55
24.948,0.514,0.15,0,0.3162,1.5776,1,0.537,0.55
24.968,0.514,0.15,0,0.3162,1.5776,1,0.537,0.55
24.989,0.514,0.15,0,0.3162,1.5776,1,0.537,0.55
